contractId,infraYear,budget,ndbi_d,ndvi_d,bsi_d,change_class,confidence,flagged,reason
22CK0079,2022,93168832.14,0.0413,-0.0838,0.0366,partial_construction,0.168,True,completed_minimal_construction_evidence
22AF0001,2022,45075785.1,0.0331,-0.0031,0.0375,no_change,0.967,True,completed_no_satellite_change
22KF0024,2022,67550000.0,0.1882,-0.2729,0.1502,construction_detected,0.767,False,construction_detected
22CK0108,2022,48997737.39,0.062,-0.1103,0.0705,partial_construction,0.221,True,completed_minimal_construction_evidence
22OI0045,2022,92570039.77,0.0555,0.1564,-0.0242,partial_construction,0.313,False,partial_construction_detected
22LB0374,2022,28517829.2,0.0433,-0.0593,0.0353,no_change,0.941,True,completed_no_satellite_change
22KK0026,2022,4950000.0,0.0127,0.0042,0.0141,no_change,0.987,True,completed_no_satellite_change
22HL0043,2022,45810100.0,0.1428,-0.1153,0.0932,partial_construction,0.238,True,completed_minimal_construction_evidence
22CC0217,2022,45079937.65,0.0325,-0.2485,0.0529,vegetation_cleared,0.387,True,completed_only_clearing_detected
22CG0028,2022,37228187.0,0.0158,-0.0195,0.0111,no_change,0.981,True,completed_no_satellite_change
22KB0030,2022,23520000.0,0.0784,-0.0978,0.0712,partial_construction,0.235,True,completed_minimal_construction_evidence
22BD0046,2022,77200000.0,0.1317,0.0199,-0.0221,partial_construction,0.219,True,completed_minimal_construction_evidence
22GK0010,2022,90707998.0,-0.0256,0.0921,-0.0337,partial_construction,0.184,True,completed_minimal_construction_evidence
22BD0039,2022,77200000.0,0.0093,-0.0437,0.0058,no_change,0.956,True,completed_no_satellite_change
22HJ0015,2022,36241380.0,0.2239,-0.1822,0.1931,construction_detected,0.726,False,construction_detected
22F00184,2022,98999705.73,-0.0705,0.0045,-0.0468,partial_construction,0.211,True,completed_minimal_construction_evidence
22FI0036,2022,33004386.92,0.0975,-0.0873,0.0932,partial_construction,0.292,True,completed_minimal_construction_evidence
22FE0020,2022,48018533.15,0.0461,-0.0967,0.0017,partial_construction,0.193,True,completed_minimal_construction_evidence
22DQ0006,2022,94569855.64,0.0575,-0.0738,0.0442,partial_construction,0.172,True,completed_minimal_construction_evidence
22FF0020,2022,4949903.54,0.0534,-0.1062,0.0659,partial_construction,0.212,True,completed_minimal_construction_evidence
22DJ0001,2022,77199999.9,0.0811,-0.1922,0.0979,vegetation_cleared,0.299,True,completed_only_clearing_detected
22PI0046,2022,4900000.0,0.048,-0.0745,0.0473,no_change,0.925,True,completed_no_satellite_change
22HJ0014,2022,1960000.0,-0.0219,0.1223,-0.0298,partial_construction,0.245,True,completed_minimal_construction_evidence
22HL0080,2022,4950000.0,0.0335,-0.009,0.0345,no_change,0.967,True,completed_no_satellite_change
22OH0019,2022,77169300.35,-0.026,-0.0184,-0.0208,no_change,0.974,True,completed_no_satellite_change
22IJ0084,2022,38913945.6,0.0273,-0.0131,0.0111,no_change,0.973,True,completed_no_satellite_change
22AC0011,2022,49000000.0,0.0263,-0.0042,0.0184,no_change,0.974,True,completed_no_satellite_change
22FC0184,2022,23519677.48,0.0519,-0.1215,0.0454,partial_construction,0.243,True,completed_minimal_construction_evidence
22FL0041,2022,67550000.0,0.0293,-0.0016,0.019,no_change,0.971,True,completed_no_satellite_change
22DM0064,2022,44246020.0,0.0032,-0.014,0.0319,no_change,0.986,True,completed_no_satellite_change
22MD0057,2022,48949154.29,-0.0062,0.0584,-0.0138,no_change,0.942,True,completed_no_satellite_change
22CK0100,2022,94547166.18,0.0329,-0.0276,0.0297,no_change,0.967,True,completed_no_satellite_change
22IF0002,2022,19599999.08,0.0647,-0.2066,0.0797,vegetation_cleared,0.321,True,completed_only_clearing_detected
22OA0039,2022,57900000.0,0.0794,-0.0846,0.0561,partial_construction,0.238,True,completed_minimal_construction_evidence
22BB0125,2022,47764380.24,0.111,-0.0583,0.0725,partial_construction,0.185,True,completed_minimal_construction_evidence
22CD0102,2022,47529990.76,0.0118,-0.0272,-0.0034,no_change,0.973,True,completed_no_satellite_change
22CG0015,2022,82072158.49,0.0975,-0.0714,0.0785,partial_construction,0.292,True,completed_minimal_construction_evidence
22GP0070,2022,55969403.95,,,,insufficient_data,0.0,False,no_imagery
22EA0243,2022,24729962.75,0.011,-0.0273,0.0134,no_change,0.973,True,completed_no_satellite_change
22IC0070,2022,24435006.02,0.0726,-0.1697,0.0773,vegetation_cleared,0.264,True,completed_only_clearing_detected
22DI0011,2022,46037061.26,0.0699,-0.0558,0.0729,partial_construction,0.21,True,completed_minimal_construction_evidence
22BA0041,2022,4770046.3,-0.0098,0.0754,-0.0253,partial_construction,0.151,True,completed_minimal_construction_evidence
22LB0373,2022,6860000.0,0.0277,-0.0214,0.0208,no_change,0.972,True,completed_no_satellite_change
22NA0005,2022,77199989.47,-0.011,0.0297,-0.0136,no_change,0.97,True,completed_no_satellite_change
22FO0102,2022,96029543.42,-0.0476,0.065,-0.0485,no_change,0.935,True,completed_no_satellite_change
22HO0054,2022,48999980.42,0.0668,-0.0862,0.0752,partial_construction,0.2,True,completed_minimal_construction_evidence
22CD0160,2022,96497418.82,0.0294,0.0143,0.0249,no_change,0.971,True,completed_no_satellite_change
22HN0070,2022,4939949.55,-0.0131,0.0246,-0.0019,no_change,0.975,True,completed_no_satellite_change
22AF0002,2022,45147870.9,0.0388,-0.0851,0.035,partial_construction,0.17,True,completed_minimal_construction_evidence
22BB0015,2022,24499913.26,0.1281,-0.0258,0.0268,partial_construction,0.213,True,completed_minimal_construction_evidence
22FO0012,2022,77199936.61,0.0682,-0.116,0.0649,partial_construction,0.232,True,completed_minimal_construction_evidence
22OC0028,2022,11171751.54,-0.0033,-0.0102,-0.0177,no_change,0.99,True,completed_no_satellite_change
22CE0028,2022,45320100.0,0.0322,-0.0621,0.0391,no_change,0.938,True,completed_no_satellite_change
22G00111,2022,48249783.09,,,,insufficient_data,0.0,False,no_imagery
22CC0268,2022,23521006.99,0.041,-0.0615,0.0246,no_change,0.939,True,completed_no_satellite_change
22CN0102,2022,39200000.0,-0.0034,-0.0071,-0.0033,no_change,0.993,True,completed_no_satellite_change
22FK0057,2022,59334064.7,-0.0571,0.0324,0.0057,partial_construction,0.171,True,completed_minimal_construction_evidence
22LA0130,2022,72370604.7,-0.0257,0.0138,-0.0195,no_change,0.974,True,completed_no_satellite_change
22NG0033,2022,56169526.72,0.0121,0.0034,0.0015,no_change,0.988,True,completed_no_satellite_change
22FB0016,2022,24497755.91,0.0149,-0.0251,0.0172,no_change,0.975,True,completed_no_satellite_change
22OI0002,2022,48997928.47,0.0048,0.0414,-0.0049,no_change,0.959,True,completed_no_satellite_change
22EA0086,2022,84891244.45,0.0068,-0.033,0.0215,no_change,0.967,True,completed_no_satellite_change
22ME0125,2022,4844775.59,0.0243,-0.0466,0.0292,no_change,0.953,True,completed_no_satellite_change
22GN0066,2022,48794199.32,0.0624,-0.0462,0.0472,partial_construction,0.187,True,completed_minimal_construction_evidence
22OF0037,2022,28700927.25,0.0014,0.0005,-0.0018,no_change,0.999,True,completed_no_satellite_change
22FB0096,2022,69294242.44,-0.0878,-0.0479,-0.0426,partial_construction,0.263,True,completed_minimal_construction_evidence
22AI0148,2022,45391096.08,0.0436,-0.0821,0.0503,partial_construction,0.164,True,completed_minimal_construction_evidence
22DB0019,2022,88142135.0,0.0735,-0.1125,0.0668,partial_construction,0.225,True,completed_minimal_construction_evidence
22GO0130,2022,72949175.0,-0.0323,0.0096,-0.0179,no_change,0.968,True,completed_no_satellite_change
22EI0112,2022,24749532.4,0.0996,-0.1216,0.1001,partial_construction,0.299,True,completed_minimal_construction_evidence
22DM0118,2022,14700000.0,-0.0055,-0.0099,-0.0154,no_change,0.99,True,completed_no_satellite_change
22CC0144,2022,45079969.53,0.0436,-0.0851,0.034,partial_construction,0.17,True,completed_minimal_construction_evidence
22IL0086,2022,4936756.85,0.0378,-0.0524,0.0462,no_change,0.948,True,completed_no_satellite_change
22DG0047,2022,33105536.48,0.0526,0.0197,0.049,partial_construction,0.158,True,completed_minimal_construction_evidence
22CE0084,2022,9800000.0,0.0273,-0.0455,0.0232,no_change,0.955,True,completed_no_satellite_change
22OA0061,2022,9800000.0,-0.025,0.0448,-0.0226,no_change,0.955,True,completed_no_satellite_change
22DI0043,2022,49494593.92,0.002,-0.0014,-0.0004,no_change,0.998,True,completed_no_satellite_change
22GF0047,2022,9703498.97,-0.0367,0.0688,0.0271,no_change,0.931,True,completed_no_satellite_change
22CJ0002,2022,43438398.69,0.0601,-0.1256,0.0676,partial_construction,0.251,True,completed_minimal_construction_evidence
22GB0015,2022,34300000.0,0.0359,0.0783,0.0247,partial_construction,0.157,True,completed_minimal_construction_evidence
22BA0040,2022,4925027.42,-0.0001,0.0266,-0.0038,no_change,0.973,True,completed_no_satellite_change
22DJ0071,2022,96499996.87,0.1006,-0.033,0.0843,partial_construction,0.168,True,completed_minimal_construction_evidence
22IH0046,2022,28767754.96,0.0048,0.0151,0.0004,no_change,0.985,True,completed_no_satellite_change
22PE0009,2022,24447245.69,0.0056,-0.0116,0.0109,no_change,0.988,True,completed_no_satellite_change
22PA0031,2022,30176120.0,-0.0368,0.128,-0.0193,partial_construction,0.256,True,completed_minimal_construction_evidence
22DC0029,2022,8898949.6,0.0227,-0.0598,0.0227,no_change,0.94,True,completed_no_satellite_change
22BE0007,2022,44072412.5,0.0785,-0.1083,0.0284,partial_construction,0.235,True,completed_minimal_construction_evidence
22I00037,2022,84652058.28,0.0455,-0.0813,0.0405,partial_construction,0.163,True,completed_minimal_construction_evidence
22FF0044,2022,57879793.55,0.0505,-0.0868,0.0455,partial_construction,0.174,True,completed_minimal_construction_evidence
22JF0010,2022,76103499.33,0.0515,0.0938,0.004,partial_construction,0.188,True,completed_minimal_construction_evidence
22CK0032,2022,72855158.85,0.0203,-0.0486,0.0192,no_change,0.951,True,completed_no_satellite_change
22IL0079,2022,4950000.0,0.0103,-0.0469,0.0125,no_change,0.953,True,completed_no_satellite_change
22EH0004,2022,48250000.0,0.0757,-0.0779,0.0794,partial_construction,0.227,True,completed_minimal_construction_evidence
22CC0235,2022,78743785.69,0.0791,-0.1292,0.0818,partial_construction,0.258,True,completed_minimal_construction_evidence
22AH0134,2022,4897000.0,0.0259,-0.0594,0.0343,no_change,0.941,True,completed_no_satellite_change
22DM0045,2022,68997500.0,0.0622,-0.1427,0.0714,partial_construction,0.285,True,completed_minimal_construction_evidence
22HJ0048,2022,19600000.0,-0.007,-0.0024,-0.0029,no_change,0.993,True,completed_no_satellite_change
22OB0337,2022,46525618.35,0.0309,-0.0535,0.0268,no_change,0.947,True,completed_no_satellite_change
22PE0093,2022,14688347.0,0.0474,-0.0713,0.0483,no_change,0.929,True,completed_no_satellite_change
22CD0002,2022,95512137.72,0.0265,-0.0024,0.0111,no_change,0.974,True,completed_no_satellite_change
22PC0034,2022,49000000.0,0.0138,0.042,0.0044,no_change,0.958,True,completed_no_satellite_change
22GO0028,2022,44113720.0,0.0098,-0.0767,0.0133,partial_construction,0.153,True,completed_minimal_construction_evidence
22ED0094,2022,19364691.43,0.0149,-0.0233,0.0056,no_change,0.977,True,completed_no_satellite_change
22FH0018,2022,29400000.0,-0.0092,0.0196,-0.0048,no_change,0.98,True,completed_no_satellite_change
22CL0021,2022,48999754.56,-0.1466,0.1557,-0.109,partial_construction,0.44,False,partial_construction_detected
22NG0018,2022,39199647.2,0.0371,-0.0802,0.0362,partial_construction,0.16,True,completed_minimal_construction_evidence
22AH0135,2022,27437043.92,0.0217,-0.0713,0.0229,no_change,0.929,True,completed_no_satellite_change
22DC0054,2022,38947059.61,0.0854,-0.1952,0.0987,vegetation_cleared,0.304,True,completed_only_clearing_detected
22FB0147,2022,97998183.09,-0.004,-0.0009,-0.0024,no_change,0.996,True,completed_no_satellite_change
22K00294,2022,6860609.84,0.0104,-0.0531,0.0184,no_change,0.947,True,completed_no_satellite_change
22FO0013,2022,29400000.0,0.0322,-0.0441,0.0364,no_change,0.956,True,completed_no_satellite_change
22LB0364,2022,4899450.44,0.0103,-0.0072,0.013,no_change,0.99,True,completed_no_satellite_change
22A00077,2022,48250000.0,0.1117,-0.1939,0.1003,construction_detected,0.552,False,construction_detected
22F00151,2022,110974607.12,0.0781,-0.0231,0.0765,partial_construction,0.234,True,completed_minimal_construction_evidence
22PE0007,2022,23765066.81,0.045,-0.0685,0.0413,no_change,0.931,True,completed_no_satellite_change
22OC0022,2022,19600000.0,-0.0085,0.0024,-0.0223,no_change,0.992,True,completed_no_satellite_change
22FB0167,2022,72373166.5,-0.0135,0.0162,-0.014,no_change,0.984,True,completed_no_satellite_change
22EF0067,2022,28801312.6,0.1314,-0.2124,0.1322,construction_detected,0.605,False,construction_detected
22CL0073,2022,39303000.0,0.0844,-0.1996,0.0674,vegetation_cleared,0.31,True,completed_only_clearing_detected
22AD0084,2022,19799604.18,0.004,0.0307,0.0003,no_change,0.969,True,completed_no_satellite_change
22AJ0009,2022,48999983.45,0.0762,-0.1476,0.091,partial_construction,0.295,True,completed_minimal_construction_evidence
22AI0020,2022,19304256.05,0.0647,-0.0895,0.0697,partial_construction,0.194,True,completed_minimal_construction_evidence
22A00171,2022,96499999.74,0.0798,-0.1089,0.0866,partial_construction,0.239,True,completed_minimal_construction_evidence
22OG0124,2022,29359033.65,0.0097,-0.0072,-0.0001,no_change,0.99,True,completed_no_satellite_change
22CI0054,2022,4921353.02,-0.0109,-0.0082,-0.0092,no_change,0.989,True,completed_no_satellite_change
22FC0109,2022,19799782.74,0.0813,-0.0038,0.0729,partial_construction,0.244,True,completed_minimal_construction_evidence
22CK0099,2022,96496291.64,0.0397,-0.0818,0.0402,partial_construction,0.164,True,completed_minimal_construction_evidence
22OD0104,2022,37997833.18,-0.0297,0.0547,-0.0159,no_change,0.945,True,completed_no_satellite_change
22GH0071,2022,39703144.12,0.0887,-0.0204,0.0956,partial_construction,0.266,True,completed_minimal_construction_evidence
22F00002,2022,138408985.0,-0.0142,0.0315,-0.0121,no_change,0.969,True,completed_no_satellite_change
22CD0191,2022,9899947.57,0.0411,-0.0781,0.0343,partial_construction,0.156,True,completed_minimal_construction_evidence
22IA0066,2022,19582958.02,-0.0046,-0.0383,0.0097,no_change,0.962,True,completed_no_satellite_change
22PL0024,2022,77200000.0,0.0434,-0.0512,0.0399,no_change,0.949,True,completed_no_satellite_change
22FA0010,2022,49000000.0,0.0674,0.02,0.0199,partial_construction,0.202,True,completed_minimal_construction_evidence
22FE0009,2022,48015300.91,0.0116,-0.0175,0.0086,no_change,0.983,True,completed_no_satellite_change
22CN0106,2022,9800000.0,0.0364,0.0112,0.0238,no_change,0.964,True,completed_no_satellite_change
22OC0035,2022,11683812.44,-0.0064,-0.0208,-0.0119,no_change,0.979,True,completed_no_satellite_change
22A00282,2022,48249996.51,0.0743,-0.092,0.0744,partial_construction,0.223,True,completed_minimal_construction_evidence
22OF0024,2022,42768180.0,0.0108,0.0188,0.0136,no_change,0.981,True,completed_no_satellite_change
22PA0224,2022,48998000.0,-0.025,-0.026,-0.0002,no_change,0.974,True,completed_no_satellite_change
22PJ0009,2022,49000000.0,0.0306,-0.0064,0.0231,no_change,0.969,True,completed_no_satellite_change
22CE0063,2022,18102304.59,0.0382,-0.0505,0.0403,no_change,0.95,True,completed_no_satellite_change
22A00279,2022,48249999.67,0.0337,-0.0374,0.0376,no_change,0.963,True,completed_no_satellite_change
22CA0052,2022,9799999.76,-0.0016,0.0216,-0.0068,no_change,0.978,True,completed_no_satellite_change
22A00195,2022,19299963.13,0.0428,-0.0434,0.0487,no_change,0.957,True,completed_no_satellite_change
22BH0113,2022,49000000.0,-0.0139,0.0193,-0.0011,no_change,0.981,True,completed_no_satellite_change
22KF0018,2022,49000000.0,0.0543,0.005,0.0164,partial_construction,0.163,True,completed_minimal_construction_evidence
22KF0016,2022,37216949.34,0.0182,0.011,0.0103,no_change,0.982,True,completed_no_satellite_change
22IH0026,2022,42254877.86,-0.0293,0.104,0.0057,partial_construction,0.208,True,completed_minimal_construction_evidence
22DQ0091,2022,98999931.03,-0.0175,0.0325,-0.0137,no_change,0.968,True,completed_no_satellite_change
22BD0089,2022,93002840.0,0.0089,-0.0168,-0.0,no_change,0.983,True,completed_no_satellite_change
22OF0022,2022,42777000.0,0.02,-0.0191,0.0098,no_change,0.98,True,completed_no_satellite_change
22MG0010,2022,48988040.75,0.0462,-0.0328,0.033,no_change,0.954,True,completed_no_satellite_change
22IJ0090,2022,28728643.57,0.0062,-0.0188,0.014,no_change,0.981,True,completed_no_satellite_change
22OE0001,2022,54194662.38,0.0255,0.0241,0.0215,no_change,0.975,True,completed_no_satellite_change
22OE0006,2022,96467251.95,-0.0076,0.0066,-0.0138,no_change,0.992,True,completed_no_satellite_change
22J00051,2022,101324314.0,0.1421,-0.0924,0.0942,partial_construction,0.237,True,completed_minimal_construction_evidence
22FB0154,2022,39197686.78,0.0403,-0.0973,0.0399,partial_construction,0.195,True,completed_minimal_construction_evidence
22L00067,2022,96417657.68,0.0936,-0.0028,0.0487,partial_construction,0.281,True,completed_minimal_construction_evidence
22OA0030,2022,9800000.0,0.013,0.0428,0.0063,no_change,0.957,True,completed_no_satellite_change
22MG0008,2022,34299782.46,0.0328,0.0383,0.0206,no_change,0.962,True,completed_no_satellite_change
22IA0107,2022,23741640.6,0.0123,-0.0229,0.0185,no_change,0.977,True,completed_no_satellite_change
22EA0241,2022,19598862.07,-0.026,0.0369,-0.0231,no_change,0.963,True,completed_no_satellite_change
22GF0113,2022,4879197.7,0.0386,-0.0857,0.039,partial_construction,0.171,True,completed_minimal_construction_evidence
22K00280,2022,141124491.52,0.0462,-0.0301,0.0453,no_change,0.954,True,completed_no_satellite_change
22KI0040,2022,4949866.03,0.0412,-0.0478,0.0391,no_change,0.952,True,completed_no_satellite_change
22F00143,2022,89290069.17,0.175,-0.1969,0.105,construction_detected,0.66,False,construction_detected
22IE0060,2022,4801991.23,0.0004,-0.015,0.0157,no_change,0.985,True,completed_no_satellite_change
22DE0033,2022,79130000.0,0.1069,-0.0788,0.0904,partial_construction,0.178,True,completed_minimal_construction_evidence
22CG0050,2022,18561193.12,0.0085,-0.0067,0.0043,no_change,0.992,True,completed_no_satellite_change
22PI0017,2022,4950000.0,0.0507,-0.0177,0.0372,partial_construction,0.152,True,completed_minimal_construction_evidence
22NH0021,2022,29399774.88,0.0332,-0.0146,0.0215,no_change,0.967,True,completed_no_satellite_change
22BF0047,2022,48996572.12,0.0491,-0.0931,0.0556,partial_construction,0.186,True,completed_minimal_construction_evidence
22IC0020,2022,44099637.41,0.0877,-0.2042,0.0891,vegetation_cleared,0.318,True,completed_only_clearing_detected
22KK0044,2022,19600000.0,0.1055,-0.1042,0.1007,partial_construction,0.176,True,completed_minimal_construction_evidence
22GF0009,2022,48999199.58,0.0044,-0.0721,0.0179,no_change,0.928,True,completed_no_satellite_change
22PC0014,2022,79576285.45,0.085,-0.2121,0.0887,vegetation_cleared,0.33,True,completed_only_clearing_detected
22JA0009,2022,33723565.84,-0.071,-0.004,-0.0144,partial_construction,0.213,True,completed_minimal_construction_evidence
22CD0051,2022,54124555.25,0.0541,-0.0348,0.0577,partial_construction,0.162,True,completed_minimal_construction_evidence
22BH0060,2022,69479741.6,0.0001,0.0246,-0.0002,no_change,0.975,True,completed_no_satellite_change
22EH0147,2022,19799697.37,0.0083,-0.025,0.0122,no_change,0.975,True,completed_no_satellite_change
22M00024,2022,28811519.78,0.0508,-0.0699,0.0421,partial_construction,0.152,True,completed_minimal_construction_evidence
22FK0074,2022,65156884.39,-0.0156,-0.0071,-0.0085,no_change,0.984,True,completed_no_satellite_change
22GA0021,2022,53743402.6,0.1,-0.0794,0.0904,partial_construction,0.3,False,partial_construction_detected
22FO0016,2022,48997251.57,0.0375,-0.1086,0.052,partial_construction,0.217,True,completed_minimal_construction_evidence
22GF0054,2022,9703074.2,0.0436,-0.0734,0.0537,no_change,0.927,True,completed_no_satellite_change
22OC0059,2022,48995853.71,0.0534,-0.0291,0.044,partial_construction,0.16,True,completed_minimal_construction_evidence
22CC0095,2022,45079500.38,0.0227,-0.0236,0.0132,no_change,0.976,True,completed_no_satellite_change
22A00184,2022,24124966.41,0.0384,-0.0516,0.0287,no_change,0.948,True,completed_no_satellite_change
22BE0039,2022,44050000.0,0.0257,-0.0209,0.0187,no_change,0.974,True,completed_no_satellite_change
22NG0059,2022,4875748.77,0.0655,0.0183,0.0431,partial_construction,0.197,True,completed_minimal_construction_evidence
22CA0014,2022,9899999.99,0.0068,-0.0285,0.0009,no_change,0.972,True,completed_no_satellite_change
22I00051,2022,96005970.72,0.0507,-0.0613,0.0499,partial_construction,0.152,True,completed_minimal_construction_evidence
22CJ0018,2022,28782600.04,-0.0081,0.0348,-0.0019,no_change,0.965,True,completed_no_satellite_change
22FE0044,2022,48015893.0,-0.0227,-0.0123,-0.0131,no_change,0.977,True,completed_no_satellite_change
22CD0018,2022,39194488.63,0.0627,-0.0681,0.0499,partial_construction,0.188,True,completed_minimal_construction_evidence
22DQ0060,2022,77199196.47,0.0101,-0.0226,0.0177,no_change,0.977,True,completed_no_satellite_change
22AH0017,2022,44098697.87,0.0507,-0.0634,0.0609,partial_construction,0.152,True,completed_minimal_construction_evidence
23BI0107,2022,49000000.0,-0.0231,-0.0158,-0.0086,no_change,0.977,True,completed_no_satellite_change
22BE0005,2022,39156940.0,-0.0195,0.0626,-0.0227,no_change,0.937,True,completed_no_satellite_change
22HH0009,2022,96500000.0,0.074,-0.1428,0.0919,partial_construction,0.286,True,completed_minimal_construction_evidence
22CJ0113,2022,94859500.09,0.0099,-0.0031,0.0087,no_change,0.99,True,completed_no_satellite_change
22I00008,2022,12920671.72,-0.0073,0.0261,-0.0049,no_change,0.974,True,completed_no_satellite_change
22OC0100,2022,49000000.0,-0.0058,0.0303,-0.0016,no_change,0.97,True,completed_no_satellite_change
22D00102,2022,19298004.01,0.0658,-0.091,0.0737,partial_construction,0.197,True,completed_minimal_construction_evidence
22EA0238,2022,19568537.1,0.0289,0.114,0.0198,partial_construction,0.228,True,completed_minimal_construction_evidence
22DQ0003,2022,94569844.56,0.0689,-0.152,0.0492,vegetation_cleared,0.236,True,completed_only_clearing_detected
22OF0052,2022,42330218.21,0.0288,0.0201,0.0167,no_change,0.971,True,completed_no_satellite_change
22CC0055,2022,45080000.0,-0.0283,-0.0152,-0.023,no_change,0.972,True,completed_no_satellite_change
22FC0219,2022,29399945.15,-0.0232,0.0309,-0.0188,no_change,0.969,True,completed_no_satellite_change
22AC0062,2022,4950000.0,0.0534,-0.0781,0.0487,partial_construction,0.16,True,completed_minimal_construction_evidence
22AF0011,2022,42721838.4,-0.0017,0.0474,0.035,no_change,0.953,True,completed_no_satellite_change
22OB0164,2022,89924183.32,0.0272,-0.03,0.0173,no_change,0.97,True,completed_no_satellite_change
22PI0067,2022,4900000.0,0.0318,-0.0023,0.0277,no_change,0.968,True,completed_no_satellite_change
22OG0119,2022,7902183.52,0.0142,0.007,0.0062,no_change,0.986,True,completed_no_satellite_change
22CD0052,2022,54171436.39,0.007,-0.0022,0.0091,no_change,0.993,True,completed_no_satellite_change
22DE0049,2022,4950000.0,0.1161,-0.0941,0.1165,partial_construction,0.193,True,completed_minimal_construction_evidence
22BB0017,2022,12771183.6,0.0342,0.0468,0.0429,no_change,0.953,True,completed_no_satellite_change
22GA0037,2022,19177758.11,,,,insufficient_data,0.0,False,no_imagery
22CJ0011,2022,43206331.56,0.0325,-0.0754,0.0325,partial_construction,0.151,True,completed_minimal_construction_evidence
22DP0034,2022,43120000.0,0.045,-0.0354,0.0485,no_change,0.955,True,completed_no_satellite_change
22OF0200,2022,28809000.0,-0.0028,0.0395,0.0034,no_change,0.961,True,completed_no_satellite_change
22FO0033,2022,77097561.51,-0.0015,0.0088,0.004,no_change,0.991,True,completed_no_satellite_change
22ED0015,2022,4848535.15,-0.0375,0.0879,-0.0341,partial_construction,0.176,True,completed_minimal_construction_evidence
22OG0110,2022,27759373.96,0.0511,-0.1011,0.032,partial_construction,0.202,True,completed_minimal_construction_evidence
22CD0209,2022,96496179.81,0.026,-0.0115,0.0177,no_change,0.974,True,completed_no_satellite_change
22FE0011,2022,48024323.0,0.0348,0.004,0.0144,no_change,0.965,True,completed_no_satellite_change
22A00262,2022,79130000.0,0.109,-0.1577,0.0996,construction_detected,0.357,False,construction_detected
22IM0047,2022,49473423.01,-0.0933,-0.0018,-0.064,partial_construction,0.28,True,completed_minimal_construction_evidence
22CD0070,2022,18338920.48,0.1006,-0.1525,0.0821,construction_detected,0.337,False,construction_detected
22AA0143,2022,48346397.71,0.0314,-0.1687,0.035,vegetation_cleared,0.262,True,completed_only_clearing_detected
22CE0055,2022,45080000.0,0.0366,-0.0196,0.0341,no_change,0.963,True,completed_no_satellite_change
22G00065,2022,125450000.0,0.0172,0.0097,0.0187,no_change,0.983,True,completed_no_satellite_change
22DI0053,2022,43345890.0,0.1222,-0.1056,0.1326,partial_construction,0.204,True,completed_minimal_construction_evidence
22PA0041,2022,49500000.0,-0.0009,0.0506,-0.0065,no_change,0.949,True,completed_no_satellite_change
22DF0065,2022,89745000.0,0.0069,-0.0013,0.0245,no_change,0.993,True,completed_no_satellite_change
22IA0038,2022,9489697.45,-0.0201,0.0581,0.0369,no_change,0.942,True,completed_no_satellite_change
22EA0151,2022,9596042.28,0.0422,-0.1696,0.0715,vegetation_cleared,0.264,True,completed_only_clearing_detected
22AE0018,2022,39195973.83,0.0413,0.0242,0.0272,no_change,0.959,True,completed_no_satellite_change
22PI0050,2022,96500000.0,0.1135,-0.0782,0.099,partial_construction,0.189,True,completed_minimal_construction_evidence
22CF0042,2022,74428469.97,0.1658,-0.0277,0.1283,partial_construction,0.276,True,completed_minimal_construction_evidence
22HJ0028,2022,49000000.0,-0.0199,0.0804,-0.0218,partial_construction,0.161,True,completed_minimal_construction_evidence
22BE0004,2022,48970580.36,0.1674,-0.1093,0.0666,partial_construction,0.279,True,completed_minimal_construction_evidence
22E00071,2022,226774697.77,0.0084,0.0278,0.0177,no_change,0.972,True,completed_no_satellite_change
22C00093,2022,48248213.19,-0.0391,0.0495,-0.0351,no_change,0.951,True,completed_no_satellite_change
22BD0097,2022,19001115.52,-0.0023,-0.051,-0.01,no_change,0.949,True,completed_no_satellite_change
22FH0098,2022,2970000.0,-0.0139,0.0343,-0.015,no_change,0.966,True,completed_no_satellite_change
22AA0022,2022,24499630.63,-0.1189,0.1032,-0.118,partial_construction,0.357,False,partial_construction_detected
22CC0142,2022,48998739.19,0.0394,-0.0405,0.0327,no_change,0.96,True,completed_no_satellite_change
22HK0030,2022,4950000.0,0.0929,-0.1272,0.0927,partial_construction,0.279,True,completed_minimal_construction_evidence
22GK0005,2022,48997964.88,-0.0128,0.1172,-0.0257,partial_construction,0.234,True,completed_minimal_construction_evidence
22G00016,2022,29685504.72,0.0104,0.0314,0.0074,no_change,0.969,True,completed_no_satellite_change
22FI0035,2022,29546995.57,0.0472,-0.0532,0.0477,no_change,0.947,True,completed_no_satellite_change
22AB0090,2022,48999997.76,0.0843,-0.1706,0.0809,vegetation_cleared,0.265,True,completed_only_clearing_detected
22CA0071,2022,39599984.38,0.0576,-0.1161,0.0494,partial_construction,0.232,True,completed_minimal_construction_evidence
22OE0164,2022,48980469.28,-0.055,-0.1218,-0.0595,partial_construction,0.244,True,completed_minimal_construction_evidence
22BG0003,2022,34292686.14,-0.0552,0.0992,-0.0464,partial_construction,0.198,True,completed_minimal_construction_evidence
22BE0006,2022,24456679.0,-0.0047,0.0306,-0.0055,no_change,0.969,True,completed_no_satellite_change
22DM0006,2022,19600000.0,0.0096,0.0015,0.0159,no_change,0.99,True,completed_no_satellite_change
22OB0071,2022,74455738.6,0.0303,-0.0467,0.0265,no_change,0.953,True,completed_no_satellite_change
